,amp,bias,dataset,log_r,murphy,r,smooth,spearman_p,spearman_rho,tau,wilmott
0,0.28983192384189493,-0.052235330479294205,nofiber,0.2961802506476505,-0.0930874538679547,0.02093779268012202,0,0.007736617107813231,0.3275371972902758,43200.0,0.12285528425022796
1,1.1400899846021335,0.042379263751697226,nofiber,0.3366686432654617,-1.3076417938087257,0.002689354954025514,0,0.0054800784589203715,0.34072813055125933,86400.0,0.0937169300370021
2,4.717723470409225,0.3341349890567843,nofiber,0.34686435945784727,-23.255799845777798,-0.013834025115895836,0,0.005627188132743768,0.33973429311378794,172800.0,0.014199820282357
3,8.571014827003463,0.6072733946135697,nofiber,0.3370342240901429,-76.61128030626016,-0.016375137812278825,0,0.005195986678266209,0.342715805426202,259200.0,0.005334218680207892
4,11.667271598994587,0.8282206289133132,nofiber,0.3317870644545574,-141.8551423339319,-0.016918288755735252,0,0.006031812943076205,0.33711417623318163,345600.0,0.003231746727072382
5,14.069246253844772,1.0062976317831822,nofiber,0.32857372065936025,-206.2920122458724,-0.016785274633703298,0,0.006295631126797292,0.3354878967900467,432000.0,0.0025548768223866425
6,20.54747902313478,1.5421245275827906,nofiber,0.3208942055701939,-441.2603639836464,-0.013745134880415363,0,0.007871815611776143,0.32685958085563627,864000.0,0.002550437678741191
7,23.350345452795345,1.8109474897205018,nofiber,0.31776959230100094,-571.2543302464543,-0.010885577497874282,0,0.009330965961151278,0.3201285909382166,1296000.0,0.0028703788011340547
8,24.904432666224793,1.97248393046835,nofiber,0.3160970355686129,-650.9302021320469,-0.00880653589967823,0,0.011491230731995854,0.3116809727197101,1728000.0,0.003107040202755096
9,0.5087469797529518,-0.032093756128746376,nofiber,0.3465287082623597,-0.2689244281008438,-0.0020538662271549265,1,0.0003520055871135128,0.429866944332352,43200.0,0.10766135793118714
10,1.73946183613775,0.077779090911604,nofiber,0.39585329015007364,-3.1030276977903686,-0.008694675380376857,1,0.00026321019247364677,0.4380111003441491,86400.0,0.05051537925955707
11,10.18587953392634,0.5770316172422799,nofiber,0.4289538279641585,-106.69871586894774,-0.0175171644844782,1,0.00022086956065894888,0.44282753669521185,172800.0,0.002755022700364873
12,23.78144504175541,1.29145891553177,nofiber,0.429260600519995,-579.4159808928209,-0.01864112494121459,1,0.0002450643475327076,0.4399814606695839,259200.0,0.0005880736773618
13,37.4269760653607,2.0001217120025343,nofiber,0.42635495408033275,-1433.31283334346,-0.01896432548915721,1,0.0002934311991062199,0.4349898811784825,345600.0,0.00026160571104394403
14,49.48169681477168,2.631617212303071,nofiber,0.42348650641803226,-2504.1934861019085,-0.019109531659344498,1,0.0003520055871135128,0.429866944332352,432000.0,0.00016102823384767095
15,87.61557887453513,4.705291439848677,nofiber,0.4142833802290948,-7852.068842993518,-0.019299399640612298,1,0.0006495649076652711,0.41200234404841013,864000.0,0.00010032664024772764
16,106.34768089527013,5.781886531180132,nofiber,0.4100313545463858,-11573.95027418348,-0.01932149329761247,1,0.0006364048388650017,0.4126153450385454,1296000.0,9.53941716768103e-05
17,117.23319152881236,6.428736115047531,nofiber,0.407688942730061,-14069.594579029344,-0.019320298061713148,1,0.0007531481448513558,0.4075361939774247,1728000.0,9.482065670407547e-05
18,0.5495819780203882,-0.02922803065116641,nofiber,0.4067523373204738,-0.31161298587441966,-0.002664103049968792,2,1.46605375073578e-05,0.509411277151029,43200.0,0.10485702930003993
19,1.805434661572205,0.08049765359288644,nofiber,0.4574387111584976,-3.3415568182757758,-0.008741315627120676,2,9.132085485678965e-06,0.5197355556866159,86400.0,0.047505328563022586
20,10.521813656333862,0.590822510329831,nofiber,0.4843657254360204,-113.78965223100255,-0.017397416664626568,2,1.4288899618948718e-05,0.5099799874093452,172800.0,0.0025503342282808816
21,24.87923342909281,1.3438072762741446,nofiber,0.49129436786556857,-633.9487806142652,-0.018636912651602118,2,3.0384952850026335e-05,0.4928311857739634,259200.0,0.0005341301099387463
22,39.43974593393163,2.100390432406026,nofiber,0.49214725071128673,-1591.3081758283772,-0.01904213414962119,2,8.171937925702655e-05,0.4688578610387868,345600.0,0.00023590860631816923
23,52.37090114812216,2.779020969504567,nofiber,0.4916504437183428,-2804.7959277549994,-0.019261606495108687,2,0.0001466187817301798,0.4538089126648803,432000.0,0.00014462644706936256
24,93.52139061084986,5.025089350216566,nofiber,0.48722676743712334,-8946.344744901731,-0.01975215092753702,2,0.0001963325235447014,0.44602195682024265,864000.0,7.734215965660152e-05
25,113.82726868575604,6.198897964843243,nofiber,0.484486054399284,-13260.062644699226,-0.01996687757373311,2,0.0002229983809534104,0.4425659483273979,1296000.0,7.009754807885127e-05
26,125.64895387459147,6.906256492714837,nofiber,0.4828677449375011,-16163.678620200159,-0.02009186124682154,2,0.0002107998027300616,0.44409709133055697,1728000.0,6.797965735905187e-05
27,0.5228030505498751,-0.030412592109530925,nofiber,0.4809511462991799,-0.28171216271474053,-0.0011431668577940126,3,8.888762224725778e-07,0.5661088096259509,43200.0,0.1072309250310538
28,1.7085294646321743,0.0751721388676227,nofiber,0.49454464449862945,-2.989350452637513,-0.007704486139883404,3,1.2367439442049573e-06,0.5599423804740131,86400.0,0.0513113329510313
29,9.608269345596051,0.5491601581066818,nofiber,0.5105972740113814,-94.99251859048259,-0.017073450785669405,3,3.5187628340978367e-06,0.539562550794559,172800.0,0.003071954610298744
30,22.591854996377396,1.2435713763972898,nofiber,0.5111595608298167,-523.2588579661904,-0.018566605623478796,3,1.2081298019367127e-05,0.5136722950644371,259200.0,0.0006576800925385262
31,35.76836350702063,1.9417458676949741,nofiber,0.5075544830990882,-1310.0659988033572,-0.019083398305283748,3,4.7754004708905904e-05,0.4820966791233087,345600.0,0.0002927397261026643
32,47.47706336835337,2.5690901575343252,nofiber,0.5042693494290982,-2307.2461994777473,-0.0193760334878498,3,4.924564762736687e-05,0.4813532089418694,432000.0,0.00018014618534389903
33,84.77268697199294,4.655240475140043,nofiber,0.4966254752618346,-7358.366158500305,-0.0200788473200848,3,0.0001813376452953111,0.4481594520176084,864000.0,8.840112818453427e-05
34,103.1963457677946,5.752162832034031,nofiber,0.4933747948315882,-10911.042739585171,-0.020407638324605546,3,0.0002034870591525512,0.44505437067159714,1296000.0,7.768669539587325e-05
35,113.92923617886088,6.415483866491639,nofiber,0.4915275511358092,-13304.685144632902,-0.02060380676880849,3,0.00021015938318761442,0.4441796998699038,1728000.0,7.408950907406009e-05
36,0.4871437812731002,-0.03221460331388309,nofiber,0.5086283457644128,-0.2445356635277971,0.0008672869531945978,4,5.582846192527982e-07,0.5745855297289816,43200.0,0.11027174172670207
37,1.5918357115271777,0.06916604482949934,nofiber,0.5105596084631991,-2.591347298946456,-0.0063442846741392205,4,6.661356204701492e-07,0.5713942379368245,86400.0,0.05670476776707811
38,8.55652697190374,0.5024802766240629,nofiber,0.5222524187568616,-75.46209521944236,-0.01660533241866846,4,1.372386721132737e-06,0.5579733258793971,172800.0,0.003936093961863785
39,19.90318964829314,1.1263592650173782,nofiber,0.5194574282308133,-406.7376929024061,-0.018419984197501505,4,4.593151913401409e-06,0.5341479282530195,259200.0,0.0008717752924910505
40,31.399826778108135,1.7519893588839772,nofiber,0.5139110755557609,-1011.0203763719823,-0.019072475080792014,4,2.718959877138215e-05,0.49541526348793574,345600.0,0.00039335815592100865
41,41.610246877049946,2.314456943065948,nofiber,0.5108407301936198,-1774.6941801604567,-0.019447581607610252,4,4.451737026333895e-05,0.48378672079322665,432000.0,0.00024383489133916747
42,74.12678631487032,4.19228698486795,nofiber,0.503387657336651,-5634.494613765815,-0.020359081814317736,4,0.00012021457514841102,0.45899956399660985,864000.0,0.0001138212340796585
43,90.19502951258248,5.185579835125417,nofiber,0.4981992748425063,-8348.038633413353,-0.020788506222327783,4,0.0002038182474478292,0.445010339702223,1296000.0,9.780496631350832e-05
44,99.55976224705223,5.7883556168989365,nofiber,0.49532670399489614,-10176.930386039312,-0.021045258602695942,4,0.00021151690230034094,0.4440048642060639,1728000.0,9.211298762379361e-05
45,0.45623399004677206,-0.03385495910330082,nofiber,0.5230859210057013,-0.21430503302031756,0.003023601992768191,5,1.5081028779416204e-07,0.5972305865555203,43200.0,0.11283123736228828
46,1.4908539581658482,0.06414183792030596,nofiber,0.5211002972865624,-2.2689237314404154,-0.004788941948594559,5,2.237371095781801e-07,0.5905857050156866,86400.0,0.062280312049301845
47,7.635059217575021,0.4627081685479161,nofiber,0.529647143472256,-60.20311517534133,-0.0159645800345135,5,1.2570855448611065e-06,0.5596345462643556,172800.0,0.00506466731617794
48,17.533776372174845,1.0247715859138344,nofiber,0.5252900609856527,-316.23805204878755,-0.018161890041305903,5,3.3534391733818235e-06,0.5405305118373335,259200.0,0.0011706028501242693
49,27.54005609307786,1.5862527584597268,nofiber,0.5207304269462963,-779.0702929157881,-0.01897734615898682,5,1.8907151059233383e-05,0.5037213654127279,345600.0,0.0005369497013173463
50,36.4190729709652,2.0910716497519615,nofiber,0.5168219309574285,-1361.7742620593997,-0.019448553523507113,5,2.8287278715938684e-05,0.49449722064361656,432000.0,0.0003356610247829961
51,64.68043011061064,3.782407827520222,nofiber,0.5056890447588981,-4297.49403251191,-0.02058526709960717,5,0.00012349745529300558,0.45830010278189054,864000.0,0.0001523042772956229
52,78.64809177633614,4.6821489879795,nofiber,0.4996249968136946,-6359.351331561884,-0.02111537152480622,5,0.00017638550065770422,0.44890109270909934,1296000.0,0.0001286439563233932
53,86.7918565302314,5.230005907256572,nofiber,0.4963270686208573,-7749.290628871984,-0.021431049789337485,5,0.0002149465120976761,0.4435677009468644,1728000.0,0.00011995622880334178
54,0.376877599786577,-0.038598576466174914,nofiber,0.5483625676225748,-0.14390237470845157,0.012898107027937592,10,1.9384293220746753e-08,0.6295337116153398,43200.0,0.11927358354689188
55,1.238538829388792,0.0518965926524405,nofiber,0.5444468501586267,-1.5461307327470104,0.003550612525442502,10,3.264486155949723e-08,0.6216656330088435,86400.0,0.08246002642228456
56,5.06733375584345,0.3588903162592457,nofiber,0.5470904388236901,-26.787158089504153,-0.010606799807145177,10,2.661366003919469e-07,0.5876143372618395,172800.0,0.013302629292857415
57,10.802787136373274,0.7503115567331746,nofiber,0.5412946564843715,-121.40670079467505,-0.015175589827708072,10,1.6366706108207409e-06,0.5546121186623685,259200.0,0.0039033858472022898
58,16.52247742702602,1.1324954308884467,nofiber,0.533151904867791,-283.5331588125868,-0.01711582547318906,10,7.080003317950505e-06,0.5251505354358209,345600.0,0.0019527657384597052
59,21.573296337977048,1.4752734353873433,nofiber,0.5284353190435715,-483.1220715783399,-0.018245698011396767,10,2.2559382824396036e-05,0.4997104146081492,432000.0,0.00127557536524181
60,37.6072487565258,2.638661273929778,nofiber,0.5098098249642279,-1470.0220185325386,-0.02079512801539184,10,0.00012115971572707705,0.45879640585436793,864000.0,0.000573304443892475
61,45.544285344830236,3.2716905318660787,nofiber,0.5039127362617015,-2159.5280655682363,-0.02188576469629493,10,0.00019881259948227185,0.44568294151020726,1296000.0,0.0004656194421485127
62,50.18517979948059,3.662383191690731,nofiber,0.5007069826242708,-2625.1350734021166,-0.0225126192626876,10,0.00024026441163461758,0.44052497886817066,1728000.0,0.00042362016930974633
63,0.34653623971535435,-0.04071026870521814,nofiber,0.5529855259818977,-0.11958093045348517,0.019329411672463555,15,2.1377091970213696e-08,0.6280731660845481,43200.0,0.12118175256672692
64,1.1645353349600551,0.048126266244860376,nofiber,0.564953832710049,-1.3521279339415053,0.00945824652438042,15,2.0944230559419184e-08,0.6283791168265518,86400.0,0.09169435372594636
65,4.112651935504325,0.322422555882872,nofiber,0.5571504120394243,-17.760173422931583,-0.004586154465463664,15,2.297266973208209e-07,0.5901352740761009,172800.0,0.022027501467943966
66,8.136004684820938,0.6479775037556463,nofiber,0.5465890165025268,-69.63900975232788,-0.010985779929202522,15,1.578930076291409e-06,0.5553005967365472,259200.0,0.007893518779080289
67,12.078445092118907,0.9598780628824731,nofiber,0.539465630825177,-153.39511482822877,-0.014080283454872704,15,8.772249340146932e-06,0.5205970411435666,345600.0,0.004277080092546237
68,15.542016979015633,1.238806864880861,nofiber,0.5336056193997101,-253.98578944194205,-0.01593904456947352,15,1.6463700045246494e-05,0.5068292577534043,432000.0,0.002909026345811916
69,26.52221028618777,2.1932647754813073,nofiber,0.5175510793949344,-741.9058863856052,-0.020061172880879743,15,0.0001563692484336916,0.4521077821836163,864000.0,0.0013704550020534612
70,31.979673272733528,2.7204007083087145,nofiber,0.510909054704155,-1081.6499043266083,-0.021742320275839593,15,0.00022757354333108058,0.4420114076974972,1296000.0,0.0011071537207412163
71,35.18551314328428,3.0485889826478805,nofiber,0.5073591355133862,-1311.9021227324536,-0.022684094796131943,15,0.00027659920243183544,0.43663541608800527,1728000.0,0.0010012176015938845
72,0.32831706456397924,-0.04195437392321048,nofiber,0.5583643926338512,-0.1063043372880883,0.02311469230741793,20,1.4523441888049092e-08,0.6337988156849013,43200.0,0.12163635704130304
73,1.129701553058889,0.04632722813976978,nofiber,0.5743307902200688,-1.2639875416915163,0.012804591499544321,20,2.6197637967867836e-08,0.6250136586645121,86400.0,0.09610227902154533
74,3.6793312405229477,0.30529201785586324,nofiber,0.5645652115837586,-14.263102933264932,-9.706933051061176e-05,20,1.6370346225689882e-07,0.595860923676454,172800.0,0.028605860743677658
75,6.8617939938176615,0.5989973921653213,nofiber,0.5555440484315395,-49.97535976385336,-0.007323656847208909,20,1.656343146723706e-06,0.5543827445105364,259200.0,0.011809945473139183
76,9.9142325038185,0.8769150382727168,nofiber,0.5442008766621024,-104.49553769849436,-0.011226598952469781,20,6.654951257386973e-06,0.5264538124904928,345600.0,0.006820660006242818
77,12.579905355523108,1.1250699237764863,nofiber,0.5375739700080241,-168.44285958310994,-0.013669286886009884,20,2.3622796918562477e-05,0.4986560022170223,432000.0,0.004792272500517392
78,21.024987427926895,1.9795067251839726,nofiber,0.5203782790954522,-473.3323997821014,-0.019159292935131193,20,0.00016728169226491388,0.45031578498045227,864000.0,0.0023768345517651834
79,25.247227772647186,2.456275445197893,nofiber,0.5135158780980179,-685.4265511645796,-0.021362652724989478,20,0.0003071970440542158,0.43370703041454217,1296000.0,0.0019279318849070304
80,27.741951454118603,2.7548113516177932,nofiber,0.5098916747979688,-829.8937863024413,-0.022578971206216873,20,0.0003564455862104328,0.429511134524207,1728000.0,0.00174304421839111
