,amp,bias,dataset,murphy,r,smooth,spearman_p,spearman_rho,tau,wilmott
0,0.800105548590447,-0.02502400795448717,nofiber,-0.5895864456486621,0.03465347218512519,0,1.1137141433350278e-06,0.5619122035883323,43200.0,0.13371234173387225
1,1.6518031066120202,0.06847296763316459,nofiber,-2.683480835852913,0.02465153452211582,0,7.526410443954248e-07,0.569168358046722,86400.0,0.09082269911862983
2,3.2802339602938706,0.2943679153636222,nofiber,-11.420818832533396,0.0019931905055494106,0,1.412455703300812e-06,0.5574265808322368,172800.0,0.0383245128061982
3,5.065672632208862,0.510950696816519,nofiber,-27.774100004737903,-0.008145194963568499,0,2.537425077152033e-06,0.5460805938609365,259200.0,0.01917290887366585
4,6.604388256034906,0.7042723946004089,nofiber,-47.63467919730559,-0.012035911387165149,0,5.607982616303804e-06,0.5300291006651047,345600.0,0.012757624035418913
5,7.8693386664789555,0.8762584063709294,nofiber,-68.10760682060216,-0.013288543003224192,0,5.691681709652612e-06,0.5297212638092942,432000.0,0.010972339498130812
6,11.789938865378346,1.495522079768176,nofiber,-156.62068982744222,-0.009433796594748212,0,7.742988818947975e-06,0.5232566898372742,864000.0,0.010030178203392248
7,13.880045599327092,1.8632388053471192,nofiber,-219.77925147934255,-0.004392294859559308,0,1.0174372253032835e-05,0.5174077895768753,1296000.0,0.010316855556149807
8,15.198389891627505,2.1006292064319645,nofiber,-265.3346623006687,-0.0007639811702682273,0,1.6641182842025346e-05,0.5065895229298214,1728000.0,0.010484139237431078
9,0.7133360380600048,-0.02271752140687562,nofiber,-0.47066676234482596,0.029576187729605352,1,3.945078347530396e-07,0.5807625410982424,43200.0,0.1324237081599039
10,1.6273686560944547,0.07678812614574362,nofiber,-2.637631924692125,0.017377010099892825,1,1.1253357697130449e-07,0.6020673023136276,86400.0,0.08220566990513367
11,6.055659952051839,0.4216885113671611,nofiber,-38.16150419371451,-0.008871032835804945,1,3.7256025626854706e-07,0.5817687207860328,172800.0,0.010808767260986785
12,13.236300004000105,0.8722512642879454,nofiber,-181.51040146190988,-0.014856376664133662,1,1.2836811085712674e-06,0.5592390451681205,259200.0,0.0026787396379117645
13,20.406864857071444,1.3148933221926316,nofiber,-430.56591217956816,-0.016624328425626576,1,2.589772123730177e-06,0.5456774928544257,345600.0,0.001387341494358152
14,26.716979171627422,1.7129448764654953,nofiber,-737.5435057942127,-0.017315644411766515,1,4.787545837462546e-06,0.5332971080003108,432000.0,0.0009801218780947085
15,46.6030998888399,3.0662555525136463,nofiber,-2246.6197686912174,-0.017650636963524584,1,1.4747567585565768e-05,0.5092800363221868,864000.0,0.0006226081575019249
16,56.35914582571496,3.8016903259477806,nofiber,-3290.7131114179333,-0.017293631078840615,1,2.5740989083797227e-05,0.49668091675333476,1296000.0,0.0005887177477351679
17,62.031492138390014,4.254641717886089,nofiber,-3990.805088572466,-0.01698034596445707,1,2.5740989083797227e-05,0.49668091675333476,1728000.0,0.0005832176146193246
18,0.6396426098670979,-0.02568551108986267,nofiber,-0.37949507034102115,0.02718621726343241,2,9.656050864967144e-08,0.6045647794396498,43200.0,0.1312692522940121
19,1.5607099914736047,0.0723245786802116,nofiber,-2.432222409017082,0.014185022036271679,2,3.0839517417163004e-08,0.622535136303011,86400.0,0.07975435611125381
20,6.372879564917915,0.4254976910828829,nofiber,-42.148956248709624,-0.009981049885750253,2,1.0271600129210451e-07,0.6035591390312378,172800.0,0.009013805483545578
21,14.114447889991812,0.8978142049725529,nofiber,-205.91736861802167,-0.01524412800138036,2,6.524106669699761e-07,0.5717721574262169,259200.0,0.0022291595130587982
22,21.86645628998167,1.365121908857278,nofiber,-493.37372997141006,-0.0168649546307149,2,2.8929317784242023e-06,0.5434830555026288,345600.0,0.0011482562413666075
23,28.705812196092328,1.786029191330105,nofiber,-849.8413876614344,-0.01754911559235198,2,4.1849177409631e-06,0.5360500611795839,432000.0,0.0008069790333838922
24,50.335486425702875,3.214735985094488,nofiber,-2615.86926797364,-0.018166316979060956,2,1.704276525130111e-05,0.5060557429112973,864000.0,0.0004955899942750142
25,60.977228542276855,3.988331104313418,nofiber,-3844.142993779239,-0.018054090774782372,2,2.8643147974247852e-05,0.4942066754904435,1296000.0,0.0004612443816646161
26,67.17164094987504,4.463789860149688,nofiber,-4669.409937074945,-0.017908456864742316,2,4.2353892010027616e-05,0.48498101783066433,1728000.0,0.00045336475423507494
27,0.5774325511113582,-0.029130979168959466,nofiber,-0.30934979748801883,0.026564878461408793,3,2.4275276130288797e-08,0.6261641864724976,43200.0,0.13073290598169418
28,1.4620083294128277,0.06534014580169414,nofiber,-2.132257869619778,0.013138179161366855,3,1.748902776980701e-08,0.6310612180265037,86400.0,0.08159836652149044
29,5.955806938741295,0.3998749965455717,nofiber,-36.83422610437012,-0.009984314986132982,3,6.9703631707653e-08,0.609811598961799,172800.0,0.009695364778895876
30,13.0563886211341,0.8435424420425897,nofiber,-176.40173009631388,-0.015244974016071937,3,3.5409800846941184e-07,0.5826593079346767,259200.0,0.0024749083673087924
31,20.146480996325526,1.2824153943428764,nofiber,-419.3545001613741,-0.016941378652063646,3,1.33927984531205e-06,0.5584364911407542,345600.0,0.0012915298006380693
32,26.39737413737429,1.6782376275625022,nofiber,-719.6612396392101,-0.01769155216165132,3,5.15707883520041e-06,0.5317651585698288,432000.0,0.0009123630737157828
33,46.16733840345632,3.0270324464223175,nofiber,-2204.398950630291,-0.018508498489789506,3,1.704276525130111e-05,0.5060557429112973,864000.0,0.0005586505959641608
34,55.904131433294715,3.7608959654553034,nofiber,-3237.3508069939276,-0.01849530519420447,3,2.3838145186550626e-05,0.49844785460418084,1296000.0,0.0005176907405242126
35,61.57723867609869,4.213114965889874,nofiber,-3932.0808867284804,-0.018408395355253186,3,2.7532467720582056e-05,0.4951248689068196,1728000.0,0.0005075053410417141
36,0.5291592232721701,-0.03194987629583214,nofiber,-0.25970220878969075,0.026690216389525814,4,1.8058812088896597e-08,0.6305861432324491,43200.0,0.13027279459822372
37,1.3704436536704934,0.059182567792125884,nofiber,-1.8698200808208179,0.012965819579378429,4,7.887420606462193e-09,0.6426081328604378,86400.0,0.08456411733580571
38,5.426972035211417,0.37223239563048427,nofiber,-30.633901838587683,-0.009601723969032562,4,4.9711843510387466e-08,0.6151542801827036,172800.0,0.011165743346986834
39,11.709936870387287,0.7809492558719724,nofiber,-142.21953684123326,-0.015090369933255325,4,2.0819503902865907e-07,0.5918097621414454,259200.0,0.0029706828070863445
40,17.958309222626458,1.1845437410418003,nofiber,-334.02261745382265,-0.016940932114578783,4,1.1536046121548337e-06,0.561252050323394,345600.0,0.0015770276294425623
41,23.45939380011395,1.5490533651338552,nofiber,-569.8409643990884,-0.0177883367161379,4,4.438891397356703e-06,0.5348473894677388,432000.0,0.001122858706569918
42,40.84803800038889,2.7976788021713723,nofiber,-1730.9751188950784,-0.018807490302619842,4,1.3657661032142474e-05,0.5109782755154412,864000.0,0.0006904554434488119
43,49.419119441503035,3.481592425432115,nofiber,-2538.3915450362615,-0.01886344926734575,4,3.015197403088775e-05,0.49301086556233803,1296000.0,0.0006385213050281724
44,54.41833205680415,3.904532860533517,nofiber,-3081.97674930241,-0.01881102167855733,4,2.8878522014714502e-05,0.4940163410584971,1728000.0,0.0006250331074773019
45,0.49227739204153426,-0.03411121989647079,nofiber,-0.22466568085294458,0.027140525888434647,5,5.693571316188271e-09,0.6471983470820335,43200.0,0.12992335140936606
46,1.295172481286486,0.05433510440090971,nofiber,-1.6662380900994207,0.013201296436861226,5,6.510888646540068e-09,0.6453185450674753,86400.0,0.08758049764323717
47,4.948636625705633,0.348817532215711,nofiber,-25.524436941562765,-0.00900111332291029,5,2.7716438623368156e-08,0.6241598433222151,172800.0,0.01302431705309226
48,10.492933572960034,0.7268669672239205,nofiber,-114.52186933683366,-0.014817508014873783,5,1.6701427047474668e-07,0.595525649844642,259200.0,0.003629932770406241
49,15.983523358170011,1.0994161543406604,nofiber,-265.41321945537,-0.01686500215031366,5,9.364911468431863e-07,0.5651428033302703,345600.0,0.0019630538295841715
50,20.810387534200324,1.436356484905303,nofiber,-449.8607528938724,-0.017830417879036844,5,4.11816960837375e-06,0.5363774608749373,432000.0,0.0014088673072161217
51,36.060190925486545,2.5968010006837354,nofiber,-1354.1610456023088,-0.019071784048666256,5,1.2816664733517238e-05,0.5123771979448799,864000.0,0.0008697829970042426
52,43.58513976774712,3.236737907793695,nofiber,-1982.820649620678,-0.019192066492111456,5,2.5399322175886797e-05,0.49698905122105425,1296000.0,0.0008027317083258989
53,47.97980384550915,3.633888123403157,nofiber,-2406.6070986528484,-0.0191681851713865,5,3.32872525620271e-05,0.4906939002885802,1728000.0,0.00078454811767803
54,0.3966040500927866,-0.03946987559810417,nofiber,-0.14522831460213093,0.03048780266898798,10,1.1878947162080472e-09,0.6682401802029687,43200.0,0.12800983047224124
55,1.0963766532622379,0.04260831184554433,nofiber,-1.1812476254950077,0.01592262005875116,10,1.4298407035677935e-09,0.6658362027093516,86400.0,0.09811475010500947
56,3.565316029572174,0.2874222681960947,nofiber,-13.387168813297002,-0.0046502607845823685,10,2.381145873401993e-08,0.6264546804957352,172800.0,0.02391764202369906
57,6.9449430990731695,0.5812148617964343,nofiber,-51.03025238633109,-0.012283346351138624,10,1.3303998805065748e-07,0.5993115891587144,259200.0,0.00839663209638808
58,10.229227535923924,0.8682343011379244,nofiber,-110.81800713321678,-0.015534516147789414,10,5.104933129669126e-07,0.5761896965382892,345600.0,0.004932424813088088
59,13.103179571448969,1.1292772567979892,nofiber,-182.06387653895288,-0.017242657929257894,10,2.9038387393983707e-06,0.5434081852616939,432000.0,0.003652544375828737
60,22.211472336025516,2.0476248343806422,nofiber,-526.8431467312937,-0.019885982835955354,10,1.6532086641856142e-05,0.5067366013136093,864000.0,0.002267226532765343
