,amp,bias,dataset,log_r,murphy,r,smooth,spearman_p,spearman_rho,tau,wilmott
0,0.2068718548992308,-0.056805542185488306,nofiber,0.3722212889389063,-0.06774535607163279,0.0003585717750217627,0,2.189936531010919e-05,0.500388304417432,43200.0,0.10985250644957534
1,0.6995509668264901,0.010353718210557,nofiber,0.4078660247911061,-0.5068921362238885,-0.01192680182282413,0,1.3030567246609086e-05,0.5120134650075848,86400.0,0.09964823145527246
2,2.9500294812875025,0.2449748985870522,nofiber,0.46216451234872197,-9.319474988954656,-0.025429906164235624,0,2.2326028989567145e-05,0.4999479574253807,172800.0,0.0209179185485473
3,6.255721213037129,0.5416462986813441,nofiber,0.4691875132773139,-41.73198478254426,-0.025264743350963507,0,2.819183122612893e-05,0.4945757241223555,259200.0,0.005940606041548779
4,9.925257109831081,0.8517683144903141,nofiber,0.4687582200977355,-104.58586474233167,-0.02177851047741616,0,2.4766481661601178e-05,0.497570083668304,345600.0,0.004838300175684873
5,13.571295002439044,1.1510295838099367,nofiber,0.46669063884810436,-194.9644835733786,-0.017682539585170173,0,4.37071335806641e-05,0.48422756980915127,432000.0,0.004548201978200606
6,27.820887599368188,2.305787601059697,nofiber,0.45835048634602527,-815.5044626132642,-0.002715790892487967,0,9.589671791669215e-05,0.4648082674596914,864000.0,0.0041398324250718765
7,36.3788453921654,3.008358128156655,nofiber,0.454429189707533,-1393.4546661627878,0.004892417252542111,0,0.00015861408518469712,0.4517299617957694,1296000.0,0.003941639642239592
8,41.83424096943753,3.4622644831054923,nofiber,0.4522935456591579,-1842.560519612809,0.009287756756984114,0,0.0002254913831862082,0.4422625014666677,1728000.0,0.003822085686585819
9,0.327574030258512,-0.04448800143866012,nofiber,0.45810071232046595,-0.11810804087304372,0.007006457207442108,1,4.2775624620971355e-07,0.5793344235668182,43200.0,0.11652658580212616
10,1.0904114558693707,0.03791057659280658,nofiber,0.491802096446341,-1.2204650051842596,-0.00930364593230723,1,1.221676880865323e-06,0.5601734723078688,86400.0,0.07737719860627712
11,5.979814999982128,0.4018526600563532,nofiber,0.5165793966790145,-37.2736047290223,-0.021691708928127405,1,4.6630704324393574e-06,0.5338381009428288,172800.0,0.006014642879228038
12,13.66329588779127,0.9329066542620105,nofiber,0.5232842803831036,-194.079977653779,-0.022880346648256552,1,7.2344211149934314e-06,0.5246950899539694,259200.0,0.0013480454304475309
13,21.454117355383758,1.4861155146921434,nofiber,0.5238325339869148,-478.4190652955737,-0.0224309432157556,1,1.442017366215608e-05,0.5097775457089884,345600.0,0.000974978671241411
14,28.459795515438692,2.0021181125066185,nofiber,0.5241851763495432,-842.3599320167001,-0.021487949505261453,1,1.7683430015100107e-05,0.5052279134465895,432000.0,0.000927396995303087
15,51.63197963007453,3.8431878253937257,nofiber,0.5206793337243295,-2782.442372982526,-0.01649299651219093,1,4.516026427375418e-05,0.4834421743439483,864000.0,0.0010151021993743958
16,63.69119167415893,4.881507787881184,nofiber,0.5183404690600859,-4243.589744481782,-0.013229409287094334,1,6.830622757891736e-05,0.4733367411457354,1296000.0,0.0010742269040382446
17,70.93559038370533,5.530151800625626,nofiber,0.5169817122841894,-5271.302144475118,-0.011142894568171644,1,8.295253119145617e-05,0.46848088363490564,1728000.0,0.0011055638447834415
