,amp,bias,dataset,murphy,r,smooth,spearman_p,spearman_rho,tau,wilmott
60,48.355245283152456,6.081040571980259,nofiber,-2624.3052369644233,0.01590240965295708,10,5.600504246389877e-07,0.5745287666336083,864000.0,0.0037495613212291667
61,56.408363384254805,7.5096757591931755,nofiber,-3618.681316557981,0.01639386712493112,10,1.0563089873111724e-06,0.5629022573008425,1296000.0,0.0034415267560651275
62,61.36120323350677,8.414111036314527,nofiber,-4313.752184350436,0.017011543459538064,10,1.4377408207855628e-06,0.5570890026344597,1728000.0,0.0032963168076914906
63,1.0448087942845161,0.011758048675904438,nofiber,-1.0236900377676048,0.0330254994407052,15,1.2581790944309257e-09,0.6674971045541559,43200.0,0.11914340557433101
64,4.603549265330237,0.30835764863170534,nofiber,-21.644431447320073,0.031255917219484286,15,3.320411401857719e-10,0.6841932736177813,86400.0,0.03709022803725637
65,13.323025731150551,1.133539403412183,nofiber,-186.76718111519799,0.027378913933284225,15,9.938306163846317e-09,0.6393059290409663,172800.0,0.012224839497624984
66,20.614321362468498,1.9741050656857981,nofiber,-454.2870694872417,0.023617792039298695,15,2.3397913847291816e-08,0.6267182413699607,259200.0,0.007881470783257627
67,26.390402095532824,2.743743111307155,nofiber,-753.8941508540718,0.0210487581457042,15,1.0441777268820349e-07,0.6032911559822559,345600.0,0.006231973103235755
68,31.046329526638452,3.428862104426749,nofiber,-1054.109688315991,0.019462902350207617,15,2.3209193277910075e-07,0.5899604450806701,432000.0,0.00540871344919891
69,45.3090310777485,5.831555978355136,nofiber,-2315.814365868506,0.01756647710751326,15,7.111264106511931e-07,0.5702047685970087,864000.0,0.004134298208293252
70,52.737533127869234,7.208672363183053,nofiber,-3183.5207514926,0.0179805958527635,15,1.098923211015913e-06,0.5621626348071996,1296000.0,0.0037968776282193417
71,57.334144705007866,8.082838533251243,nofiber,-3793.2164035234314,0.018532884382805277,15,1.589777428545262e-06,0.5551694749899743,1728000.0,0.0036333790001374933
72,1.0474886735845879,0.012949232531907651,nofiber,-1.0290616706971139,0.03316266989782426,20,1.0264115084468715e-09,0.6701195394856153,43200.0,0.11882253429217848
73,4.59733780723671,0.30900010711737314,nofiber,-21.589077809393054,0.03143818162943128,20,4.712112568474935e-10,0.6799099632297307,86400.0,0.03714623981976195
74,13.195866120947896,1.1214268306807489,nofiber,-183.17416789037554,0.027962711945162335,20,6.665711725320935e-09,0.6449878713924619,172800.0,0.012441891576346231
75,20.282631894949635,1.9432846777679493,nofiber,-439.76370397445265,0.024478022311464263,20,2.0640139158051242e-08,0.62859765307084,259200.0,0.008116885205218805
76,25.842031143364707,2.6952059991807555,nofiber,-723.1703172162557,0.022033925576387878,20,1.1223341660010783e-07,0.6021110602630991,345600.0,0.006466442222763713
77,30.300758141617187,3.36514647328672,nofiber,-1004.9712302426759,0.02048571624838324,20,1.9483901015464352e-07,0.592932538002991,432000.0,0.005636614012999419
78,43.930816028928945,5.721289226898619,nofiber,-2182.8859132208063,0.018444597226729025,20,1.0536480532210367e-06,0.5629493652866374,864000.0,0.004329982103376873
79,51.05486980416172,7.075951811661151,nofiber,-2994.1152282286785,0.01869390391299164,20,1.2840068353099379e-06,0.5592342491337364,1296000.0,0.00397235079601832
80,55.478903489724196,7.93713269705751,nofiber,-3565.7685605840184,0.019131030925014985,20,1.7973888050674241e-06,0.5528092835516607,1728000.0,0.0037962281632192285
